
---------- Begin Simulation Statistics ----------
simSeconds                                   0.114913                       # Number of seconds simulated (Second)
simTicks                                 114913006404                       # Number of ticks simulated (Tick)
finalTick                                114913006404                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1436.66                       # Real time elapsed on the host (Second)
hostTickRate                                 79986025                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8656540                       # Number of bytes of host memory used (Byte)
simInsts                                    261123601                       # Number of instructions simulated (Count)
simOps                                      312340934                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181757                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     217407                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        241413880                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.923700                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.082602                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       336037075                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   177476                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      342716408                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 352064                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             23873616                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19880276                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1334                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           239008156                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.433911                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.264524                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.bytesRead::cpu.l2cache.prefetcher      1816512                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total         2310528                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst       214976                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total       214976                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks      1030656                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total      1030656                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst          3359                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data          1048                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.dcache.prefetcher         3312                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l2cache.prefetcher        28383                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total            36102                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks        16104                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total           16104                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst         1870772                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data          583676                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.dcache.prefetcher      1844595                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l2cache.prefetcher     15807715                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total           20106758                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst      1870772                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total        1870772                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks      8969011                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total           8969011                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks      8969011                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst        1870772                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data         583676                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.dcache.prefetcher      1844595                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l2cache.prefetcher     15807715                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total          29075769                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                 36101                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts                16083                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0          2123                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1          2133                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2          2175                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3          2414                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4          2127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5          2105                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6          2214                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7          2171                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8          2496                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9          2563                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10         2298                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11         2020                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12         2208                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13         2301                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14         2425                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15         2328                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0           849                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1           864                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2           965                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3          1156                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4           840                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5           830                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6           960                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7           935                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          1161                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9          1291                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10         1117                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11          850                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12          967                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13         1103                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14         1138                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15         1057                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat               1990312418                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat              180505000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat          2667206168                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 55131.78                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            73881.78                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits                32112                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits               13122                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             88.95                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            81.59                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples         6940                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   481.069741                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   310.956020                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   370.425634                       # Bytes accessed per row activation (Byte)
